scenario,text,labels,time_phrase,id
VAN_PHONG,thứ 2 có nộp báo cáo công việc.,NOP_BAO_CAO,thứ 2,1470
TRUONG_HOC,chuẩn bị bài môn tiếng Anh trong hôm nay.,HOC_TAP,chủ nhật,1471
VAN_PHONG,gửi báo cáo dự án trước 10h.,NOP_BAO_CAO,chiều mai,1472
CA_NHAN,mua gia đình vào thứ 4.,MUA_SAM,thứ 4,1473
TRUONG_HOC,thứ 3 phải sinh hoạt lớp môn văn.,HOP_LOP,thứ 3,1474
VAN_PHONG,cập nhật tiến độ kế hoạch trước thứ 6.,THEO_DOI_CONG_VIEC,thứ 6,1475
VAN_PHONG,thứ 5 có gửi báo cáo dự án.,NOP_BAO_CAO,thứ 5,1476
VAN_PHONG,thứ 6 phải họp công việc.,HEN_LICH,thứ 6,1477
TRUONG_HOC,thứ 3 phải nộp bài tập môn lập trình.,NOP_BAI,thứ 3,1478
TRUONG_HOC,chiều mai phải ôn bài môn văn.,HOC_TAP,chiều mai,1479
CA_NHAN,thứ 2 có phải làm bạn bè.,NHAC_VIEC,thứ 2,1480
TRUONG_HOC,thứ 3 phải nộp bài môn tiếng Anh.,NOP_BAI,thứ 3,1481
CA_NHAN,thứ 3 đi mua bác sĩ.,MUA_SAM,thứ 3,1482
TRUONG_HOC,ôn bài môn văn trong hôm nay.,HOC_TAP,chủ nhật,1483
TRUONG_HOC,học bài môn toán trước 10h.,HOC_TAP,ngày kia,1484
TRUONG_HOC,thứ 4 thi giữa kỳ môn toán.,THI_CU,thứ 4,1485
VAN_PHONG,ngày kia cập nhật tiến độ hợp đồng.,THEO_DOI_CONG_VIEC,ngày kia,1486
VAN_PHONG,cuối tuần phải hoàn thành báo cáo kế hoạch.,NOP_BAO_CAO,cuối tuần,1487
VAN_PHONG,thứ 7 phải trả lời email công việc.,GUI_EMAIL,thứ 7,1488
VAN_PHONG,gửi báo cáo hợp đồng trước ngày mai.,NOP_BAO_CAO,hôm nay,1489
TRUONG_HOC,thứ 5 phải nộp bài môn toán.,NOP_BAI,thứ 5,1490
CA_NHAN,hôm nay lịch hẹn bạn bè.,HEN_CA_NHAN,hôm nay,1491
CA_NHAN,thứ 4 hẹn quà sinh nhật.,HEN_CA_NHAN,thứ 4,1492
CA_NHAN,đi gặp quà sinh nhật trước cuối tuần.,HEN_CA_NHAN,ngày mai,1493
CA_NHAN,cuối tuần nhớ bác sĩ.,NHAC_VIEC,cuối tuần,1494
VAN_PHONG,hôm nay có theo dõi tiến độ công việc.,THEO_DOI_CONG_VIEC,hôm nay,1495
CA_NHAN,thứ 4 có đặt mua bác sĩ.,MUA_SAM,thứ 4,1496
VAN_PHONG,thứ 6 phải theo dõi tiến độ tài liệu.,THEO_DOI_CONG_VIEC,thứ 6,1497
VAN_PHONG,ngày kia nộp báo cáo tài liệu.,NOP_BAO_CAO,ngày kia,1498
VAN_PHONG,chủ nhật phải hẹn gặp công việc.,HEN_LICH,chủ nhật,1499
VAN_PHONG,thứ 7 lịch hẹn kế hoạch.,HEN_LICH,thứ 7,1500
VAN_PHONG,hoàn thành báo cáo hợp đồng trong hôm nay.,NOP_BAO_CAO,tối nay,1501
VAN_PHONG,ngày kia họp kế hoạch.,HEN_LICH,ngày kia,1502
VAN_PHONG,lịch hẹn công việc vào chiều mai.,HEN_LICH,chiều mai,1503
CA_NHAN,hôm nay phải nhớ đồ dùng cá nhân.,NHAC_VIEC,hôm nay,1504
VAN_PHONG,theo dõi tiến độ công việc vào sáng mai.,THEO_DOI_CONG_VIEC,sáng mai,1505
CA_NHAN,phải làm đồ dùng cá nhân trước 8h.,NHAC_VIEC,ngày kia,1506
TRUONG_HOC,họp lớp môn văn trước ngày mai.,HOP_LOP,hôm nay,1507
TRUONG_HOC,sáng mai có thi cuối kỳ môn tiếng Anh.,THI_CU,sáng mai,1508
VAN_PHONG,hôm nay phải gửi email tài liệu.,GUI_EMAIL,hôm nay,1509
TRUONG_HOC,thứ 4 phải họp lớp môn lập trình.,HOP_LOP,thứ 4,1510
TRUONG_HOC,kiểm tra môn lập trình trong hôm nay.,THI_CU,ngày mai,1511
VAN_PHONG,chủ nhật có lịch hẹn công việc.,HEN_LICH,chủ nhật,1512
CA_NHAN,thứ 4 nhắc đồ dùng cá nhân.,NHAC_VIEC,thứ 4,1513
CA_NHAN,phải làm bác sĩ trước 10h.,NHAC_VIEC,ngày mai,1514
TRUONG_HOC,nộp bài tập bài tập nhóm trước cuối tuần.,NOP_BAI,thứ 6,1515
CA_NHAN,thứ 7 có nhớ bác sĩ.,NHAC_VIEC,thứ 7,1516
VAN_PHONG,thứ 5 có theo dõi tiến độ hợp đồng.,THEO_DOI_CONG_VIEC,thứ 5,1517
TRUONG_HOC,ôn bài bài tập nhóm trong hôm nay.,HOC_TAP,hôm nay,1518
TRUONG_HOC,ngày mai kiểm tra môn văn.,THI_CU,ngày mai,1519
TRUONG_HOC,thứ 7 họp lớp bài tập nhóm.,HOP_LOP,thứ 7,1520
TRUONG_HOC,ngày kia có họp lớp bài tập nhóm.,HOP_LOP,ngày kia,1521
VAN_PHONG,thứ 2 trao đổi kế hoạch.,HEN_LICH,thứ 2,1522
TRUONG_HOC,sáng mai phải sinh hoạt lớp môn lập trình.,HOP_LOP,sáng mai,1523
CA_NHAN,đi mua bác sĩ trước 8h.,MUA_SAM,ngày mai,1524
CA_NHAN,chủ nhật phải nhắc quà sinh nhật.,NHAC_VIEC,chủ nhật,1525
TRUONG_HOC,sáng mai phải học bài môn toán.,HOC_TAP,sáng mai,1526
VAN_PHONG,thứ 7 có họp tài liệu.,HEN_LICH,thứ 7,1527
TRUONG_HOC,nộp bài tập môn văn trước ngày mai.,NOP_BAI,tối nay,1528
CA_NHAN,thứ 4 có hẹn quà sinh nhật.,HEN_CA_NHAN,thứ 4,1529
CA_NHAN,thứ 3 có hẹn quà sinh nhật.,HEN_CA_NHAN,thứ 3,1530
CA_NHAN,mua bạn bè vào ngày kia.,MUA_SAM,ngày kia,1531
TRUONG_HOC,thứ 6 có họp lớp môn lập trình.,HOP_LOP,thứ 6,1532
CA_NHAN,ngày mai phải nhắc bác sĩ.,NHAC_VIEC,ngày mai,1533
TRUONG_HOC,thứ 5 phải hoàn thành bài tập bài tập nhóm.,NOP_BAI,thứ 5,1534
CA_NHAN,chiều mai phải mua bác sĩ.,MUA_SAM,chiều mai,1535
CA_NHAN,nhớ bác sĩ trước ngày mai.,NHAC_VIEC,chủ nhật,1536
CA_NHAN,thứ 5 nhớ bạn bè.,NHAC_VIEC,thứ 5,1537
CA_NHAN,thứ 3 nhớ bác sĩ.,NHAC_VIEC,thứ 3,1538
CA_NHAN,cuối tuần có nhắc đồ dùng cá nhân.,NHAC_VIEC,cuối tuần,1539
TRUONG_HOC,chủ nhật có hoàn thành bài tập môn văn.,NOP_BAI,chủ nhật,1540
TRUONG_HOC,thứ 5 có học bài môn toán.,HOC_TAP,thứ 5,1541
CA_NHAN,đi gặp gia đình trước cuối tuần.,HEN_CA_NHAN,thứ 6,1542
CA_NHAN,thứ 4 phải nhắc bác sĩ.,NHAC_VIEC,thứ 4,1543
CA_NHAN,cuối tuần hẹn gia đình.,HEN_CA_NHAN,cuối tuần,1544
TRUONG_HOC,hoàn thành bài tập môn lập trình trong hôm nay.,NOP_BAI,thứ 3,1545
VAN_PHONG,họp công việc trước 8h.,HEN_LICH,thứ 3,1546
CA_NHAN,thứ 4 hẹn bạn bè.,HEN_CA_NHAN,thứ 4,1547
CA_NHAN,sáng mai phải mua bác sĩ.,MUA_SAM,sáng mai,1548
TRUONG_HOC,thứ 4 có sinh hoạt lớp bài tập nhóm.,HOP_LOP,thứ 4,1549
CA_NHAN,nhắc bác sĩ trước ngày mai.,NHAC_VIEC,tối nay,1550
CA_NHAN,ngày mai đặt mua quà sinh nhật.,MUA_SAM,ngày mai,1551
VAN_PHONG,soạn email hợp đồng trước 10h.,GUI_EMAIL,hôm nay,1552
CA_NHAN,lịch hẹn gia đình trong hôm nay.,HEN_CA_NHAN,thứ 7,1553
VAN_PHONG,thứ 4 phải gửi báo cáo kế hoạch.,NOP_BAO_CAO,thứ 4,1554
CA_NHAN,ngày kia có phải làm quà sinh nhật.,NHAC_VIEC,ngày kia,1555
VAN_PHONG,trả lời email kế hoạch trước cuối tuần.,GUI_EMAIL,thứ 3,1556
VAN_PHONG,thứ 4 họp hợp đồng.,HEN_LICH,thứ 4,1557
CA_NHAN,thứ 4 hẹn đồ dùng cá nhân.,HEN_CA_NHAN,thứ 4,1558
CA_NHAN,đi gặp đồ dùng cá nhân trước cuối tuần.,HEN_CA_NHAN,thứ 7,1559
TRUONG_HOC,họp lớp môn văn trong hôm nay.,HOP_LOP,ngày kia,1560
VAN_PHONG,hôm nay phải cập nhật tiến độ dự án.,THEO_DOI_CONG_VIEC,hôm nay,1561
CA_NHAN,ngày kia có đi gặp quà sinh nhật.,HEN_CA_NHAN,ngày kia,1562
CA_NHAN,nhắc đồ dùng cá nhân vào thứ 5.,NHAC_VIEC,thứ 5,1563
TRUONG_HOC,thứ 7 phải sinh hoạt lớp môn toán.,HOP_LOP,thứ 7,1564
CA_NHAN,hôm nay có nhắc gia đình.,NHAC_VIEC,hôm nay,1565
VAN_PHONG,trả lời email kế hoạch trong hôm nay.,GUI_EMAIL,thứ 4,1566
VAN_PHONG,thứ 5 có soạn email hợp đồng.,GUI_EMAIL,thứ 5,1567
TRUONG_HOC,học bài bài tập nhóm trước 17h.,HOC_TAP,thứ 7,1568
CA_NHAN,nhớ bác sĩ vào thứ 3.,NHAC_VIEC,thứ 3,1569
VAN_PHONG,ngày kia có gửi email tài liệu.,GUI_EMAIL,ngày kia,1570
VAN_PHONG,nộp báo cáo kế hoạch trước 10h.,NOP_BAO_CAO,thứ 6,1571
TRUONG_HOC,nộp bài môn tiếng Anh trước ngày mai.,NOP_BAI,thứ 5,1572
CA_NHAN,đi mua bác sĩ vào cuối tuần.,MUA_SAM,cuối tuần,1573
TRUONG_HOC,ngày mai hoàn thành bài tập môn toán.,NOP_BAI,ngày mai,1574
TRUONG_HOC,thứ 3 phải thi giữa kỳ bài tập nhóm.,THI_CU,thứ 3,1575
VAN_PHONG,trao đổi kế hoạch vào thứ 4.,HEN_LICH,thứ 4,1576
VAN_PHONG,thứ 2 có theo dõi tiến độ kế hoạch.,THEO_DOI_CONG_VIEC,thứ 2,1577
CA_NHAN,phải làm gia đình vào thứ 5.,NHAC_VIEC,thứ 5,1578
CA_NHAN,thứ 6 phải đi gặp quà sinh nhật.,HEN_CA_NHAN,thứ 6,1579
VAN_PHONG,chủ nhật có trả lời email tài liệu.,GUI_EMAIL,chủ nhật,1580
CA_NHAN,cuối tuần phải đi mua bác sĩ.,MUA_SAM,cuối tuần,1581
CA_NHAN,hôm nay phải đi gặp gia đình.,HEN_CA_NHAN,hôm nay,1582
TRUONG_HOC,thứ 7 phải học bài môn văn.,HOC_TAP,thứ 7,1583
VAN_PHONG,hôm nay nộp báo cáo kế hoạch.,NOP_BAO_CAO,hôm nay,1584
CA_NHAN,đi mua gia đình vào ngày mai.,MUA_SAM,ngày mai,1585
TRUONG_HOC,họp lớp môn tiếng Anh trong hôm nay.,HOP_LOP,chiều mai,1586
VAN_PHONG,thứ 4 có báo cáo tiến độ tài liệu.,THEO_DOI_CONG_VIEC,thứ 4,1587
VAN_PHONG,thứ 7 phải báo cáo tiến độ dự án.,THEO_DOI_CONG_VIEC,thứ 7,1588
CA_NHAN,chủ nhật lịch hẹn bạn bè.,HEN_CA_NHAN,chủ nhật,1589
TRUONG_HOC,sáng mai nộp bài môn văn.,NOP_BAI,sáng mai,1590
CA_NHAN,đi mua quà sinh nhật vào ngày kia.,MUA_SAM,ngày kia,1591
TRUONG_HOC,ngày mai nộp bài môn tiếng Anh.,NOP_BAI,ngày mai,1592
TRUONG_HOC,thứ 6 hoàn thành bài tập bài tập nhóm.,NOP_BAI,thứ 6,1593
CA_NHAN,nhắc đồ dùng cá nhân trước cuối tuần.,NHAC_VIEC,chiều mai,1594
VAN_PHONG,thứ 6 báo cáo tiến độ công việc.,THEO_DOI_CONG_VIEC,thứ 6,1595
TRUONG_HOC,thứ 6 kiểm tra môn lập trình.,THI_CU,thứ 6,1596
VAN_PHONG,soạn email dự án trước cuối tuần.,GUI_EMAIL,sáng mai,1597
CA_NHAN,nhớ gia đình trước cuối tuần.,NHAC_VIEC,tối nay,1598
CA_NHAN,lịch hẹn bác sĩ trước cuối tuần.,HEN_CA_NHAN,thứ 2,1599
VAN_PHONG,chủ nhật nộp báo cáo dự án.,NOP_BAO_CAO,chủ nhật,1600
VAN_PHONG,tối nay soạn email hợp đồng.,GUI_EMAIL,tối nay,1601
CA_NHAN,phải làm quà sinh nhật vào ngày mai.,NHAC_VIEC,ngày mai,1602
TRUONG_HOC,chiều mai học bài môn văn.,HOC_TAP,chiều mai,1603
CA_NHAN,thứ 7 có phải làm bác sĩ.,NHAC_VIEC,thứ 7,1604
TRUONG_HOC,hoàn thành bài tập môn toán trong hôm nay.,NOP_BAI,thứ 7,1605
VAN_PHONG,soạn email hợp đồng vào tối nay.,GUI_EMAIL,tối nay,1606
VAN_PHONG,theo dõi tiến độ kế hoạch trong hôm nay.,THEO_DOI_CONG_VIEC,thứ 4,1607
CA_NHAN,hẹn đồ dùng cá nhân vào thứ 3.,HEN_CA_NHAN,thứ 3,1608
TRUONG_HOC,nộp bài tập môn tiếng Anh vào thứ 2.,NOP_BAI,thứ 2,1609
CA_NHAN,tối nay phải nhớ đồ dùng cá nhân.,NHAC_VIEC,tối nay,1610
TRUONG_HOC,thứ 2 thi giữa kỳ môn văn.,THI_CU,thứ 2,1611
VAN_PHONG,thứ 7 gửi email dự án.,GUI_EMAIL,thứ 7,1612
CA_NHAN,ngày kia có phải làm gia đình.,NHAC_VIEC,ngày kia,1613
VAN_PHONG,cuối tuần báo cáo tiến độ kế hoạch.,THEO_DOI_CONG_VIEC,cuối tuần,1614
VAN_PHONG,trao đổi dự án vào tối nay.,HEN_LICH,tối nay,1615
TRUONG_HOC,ngày kia phải chuẩn bị bài bài tập nhóm.,HOC_TAP,ngày kia,1616
VAN_PHONG,thứ 5 có nộp báo cáo tài liệu.,NOP_BAO_CAO,thứ 5,1617
TRUONG_HOC,hoàn thành bài tập môn lập trình vào ngày mai.,NOP_BAI,ngày mai,1618
TRUONG_HOC,chiều mai phải họp lớp bài tập nhóm.,HOP_LOP,chiều mai,1619
VAN_PHONG,thứ 4 có theo dõi tiến độ dự án.,THEO_DOI_CONG_VIEC,thứ 4,1620
CA_NHAN,ngày mai lịch hẹn bạn bè.,HEN_CA_NHAN,ngày mai,1621
VAN_PHONG,chiều mai phải gửi báo cáo dự án.,NOP_BAO_CAO,chiều mai,1622
TRUONG_HOC,thứ 6 có thi bài tập nhóm.,THI_CU,thứ 6,1623
TRUONG_HOC,cuối tuần phải nộp bài tập bài tập nhóm.,NOP_BAI,cuối tuần,1624
TRUONG_HOC,sáng mai phải nộp bài bài tập nhóm.,NOP_BAI,sáng mai,1625
VAN_PHONG,thứ 2 phải gửi báo cáo dự án.,NOP_BAO_CAO,thứ 2,1626
TRUONG_HOC,nộp bài tập môn toán trước 17h.,NOP_BAI,tối nay,1627
TRUONG_HOC,thứ 7 phải nộp bài tập môn lập trình.,NOP_BAI,thứ 7,1628
CA_NHAN,thứ 3 phải phải làm quà sinh nhật.,NHAC_VIEC,thứ 3,1629
TRUONG_HOC,thứ 3 nộp bài bài tập nhóm.,NOP_BAI,thứ 3,1630
TRUONG_HOC,thứ 6 nộp bài tập bài tập nhóm.,NOP_BAI,thứ 6,1631
CA_NHAN,hẹn quà sinh nhật vào chiều mai.,HEN_CA_NHAN,chiều mai,1632
VAN_PHONG,chủ nhật nộp báo cáo hợp đồng.,NOP_BAO_CAO,chủ nhật,1633
CA_NHAN,tối nay nhớ quà sinh nhật.,NHAC_VIEC,tối nay,1634
CA_NHAN,sáng mai có đi mua đồ dùng cá nhân.,MUA_SAM,sáng mai,1635
CA_NHAN,đặt mua đồ dùng cá nhân vào ngày mai.,MUA_SAM,ngày mai,1636
VAN_PHONG,cuối tuần trả lời email dự án.,GUI_EMAIL,cuối tuần,1637
VAN_PHONG,tối nay phải gửi email dự án.,GUI_EMAIL,tối nay,1638
TRUONG_HOC,sinh hoạt lớp bài tập nhóm trước thứ 6.,HOP_LOP,ngày kia,1639
CA_NHAN,phải làm đồ dùng cá nhân trong hôm nay.,NHAC_VIEC,thứ 7,1640
VAN_PHONG,cuối tuần có trả lời email kế hoạch.,GUI_EMAIL,cuối tuần,1641
CA_NHAN,đi gặp quà sinh nhật trước thứ 6.,HEN_CA_NHAN,ngày kia,1642
VAN_PHONG,cập nhật tiến độ hợp đồng vào thứ 2.,THEO_DOI_CONG_VIEC,thứ 2,1643
VAN_PHONG,thứ 6 phải lịch hẹn công việc.,HEN_LICH,thứ 6,1644
VAN_PHONG,cuối tuần có soạn email hợp đồng.,GUI_EMAIL,cuối tuần,1645
CA_NHAN,nhớ quà sinh nhật trước thứ 6.,NHAC_VIEC,thứ 6,1646
TRUONG_HOC,hôm nay có nộp bài môn toán.,NOP_BAI,hôm nay,1647
TRUONG_HOC,thứ 7 phải nộp bài môn văn.,NOP_BAI,thứ 7,1648
CA_NHAN,ngày mai đi mua quà sinh nhật.,MUA_SAM,ngày mai,1649
VAN_PHONG,thứ 2 có hoàn thành báo cáo công việc.,NOP_BAO_CAO,thứ 2,1650
CA_NHAN,ngày kia phải phải làm bạn bè.,NHAC_VIEC,ngày kia,1651
TRUONG_HOC,nộp bài bài tập nhóm vào hôm nay.,NOP_BAI,hôm nay,1652
CA_NHAN,thứ 4 có hẹn bạn bè.,HEN_CA_NHAN,thứ 4,1653
CA_NHAN,mua quà sinh nhật trước cuối tuần.,MUA_SAM,thứ 7,1654
CA_NHAN,sáng mai có nhớ gia đình.,NHAC_VIEC,sáng mai,1655
CA_NHAN,mua bạn bè trước thứ 6.,MUA_SAM,sáng mai,1656
CA_NHAN,thứ 4 có hẹn quà sinh nhật.,HEN_CA_NHAN,thứ 4,1657
CA_NHAN,lịch hẹn đồ dùng cá nhân trong hôm nay.,HEN_CA_NHAN,thứ 3,1658
TRUONG_HOC,thi cuối kỳ môn văn trước ngày mai.,THI_CU,thứ 7,1659
CA_NHAN,thứ 3 nhớ gia đình.,NHAC_VIEC,thứ 3,1660
CA_NHAN,chiều mai lịch hẹn bạn bè.,HEN_CA_NHAN,chiều mai,1661
CA_NHAN,thứ 6 phải nhớ gia đình.,NHAC_VIEC,thứ 6,1662
VAN_PHONG,trao đổi công việc trước cuối tuần.,HEN_LICH,cuối tuần,1663
CA_NHAN,thứ 4 phải lịch hẹn quà sinh nhật.,HEN_CA_NHAN,thứ 4,1664
VAN_PHONG,trao đổi dự án vào chủ nhật.,HEN_LICH,chủ nhật,1665
VAN_PHONG,ngày mai gửi email hợp đồng.,GUI_EMAIL,ngày mai,1666
VAN_PHONG,tối nay gửi email kế hoạch.,GUI_EMAIL,tối nay,1667
CA_NHAN,tối nay có hẹn bạn bè.,HEN_CA_NHAN,tối nay,1668
CA_NHAN,nhắc đồ dùng cá nhân vào thứ 6.,NHAC_VIEC,thứ 6,1669
CA_NHAN,ngày kia có đặt mua quà sinh nhật.,MUA_SAM,ngày kia,1670
CA_NHAN,mua quà sinh nhật trước cuối tuần.,MUA_SAM,chủ nhật,1671
CA_NHAN,thứ 7 phải nhớ bạn bè.,NHAC_VIEC,thứ 7,1672
TRUONG_HOC,sáng mai phải nộp bài tập bài tập nhóm.,NOP_BAI,sáng mai,1673
VAN_PHONG,chiều mai meeting tài liệu.,HEN_LICH,chiều mai,1674
CA_NHAN,ngày mai có lịch hẹn đồ dùng cá nhân.,HEN_CA_NHAN,ngày mai,1675
TRUONG_HOC,thứ 2 có thi giữa kỳ môn lập trình.,THI_CU,thứ 2,1676
TRUONG_HOC,chuẩn bị bài môn lập trình trong hôm nay.,HOC_TAP,thứ 4,1677
TRUONG_HOC,chuẩn bị bài môn lập trình trước cuối tuần.,HOC_TAP,cuối tuần,1678
VAN_PHONG,soạn email kế hoạch trước ngày mai.,GUI_EMAIL,thứ 6,1679
TRUONG_HOC,sinh hoạt lớp môn lập trình vào thứ 6.,HOP_LOP,thứ 6,1680
TRUONG_HOC,ngày kia kiểm tra môn lập trình.,THI_CU,ngày kia,1681
VAN_PHONG,trả lời email kế hoạch vào sáng mai.,GUI_EMAIL,sáng mai,1682
VAN_PHONG,thứ 4 theo dõi tiến độ kế hoạch.,THEO_DOI_CONG_VIEC,thứ 4,1683
TRUONG_HOC,tối nay có thi môn văn.,THI_CU,tối nay,1684
TRUONG_HOC,ngày kia chuẩn bị bài môn tiếng Anh.,HOC_TAP,ngày kia,1685
CA_NHAN,lịch hẹn bác sĩ vào thứ 3.,HEN_CA_NHAN,thứ 3,1686
CA_NHAN,chủ nhật mua quà sinh nhật.,MUA_SAM,chủ nhật,1687
VAN_PHONG,thứ 2 nộp báo cáo kế hoạch.,NOP_BAO_CAO,thứ 2,1688
CA_NHAN,thứ 2 phải mua bạn bè.,MUA_SAM,thứ 2,1689
VAN_PHONG,ngày mai phải lịch hẹn kế hoạch.,HEN_LICH,ngày mai,1690
VAN_PHONG,ngày mai báo cáo tiến độ công việc.,THEO_DOI_CONG_VIEC,ngày mai,1691
CA_NHAN,nhớ bác sĩ trước 8h.,NHAC_VIEC,hôm nay,1692
CA_NHAN,thứ 5 phải đi gặp bạn bè.,HEN_CA_NHAN,thứ 5,1693
CA_NHAN,ngày kia mua bạn bè.,MUA_SAM,ngày kia,1694
CA_NHAN,phải làm gia đình trước ngày mai.,NHAC_VIEC,ngày kia,1695
CA_NHAN,mua bạn bè vào thứ 3.,MUA_SAM,thứ 3,1696
CA_NHAN,phải làm đồ dùng cá nhân trước 10h.,NHAC_VIEC,hôm nay,1697
TRUONG_HOC,chuẩn bị bài môn tiếng Anh trước thứ 6.,HOC_TAP,sáng mai,1698
TRUONG_HOC,họp lớp môn văn vào thứ 7.,HOP_LOP,thứ 7,1699
VAN_PHONG,thứ 2 có trả lời email dự án.,GUI_EMAIL,thứ 2,1700
CA_NHAN,đi gặp đồ dùng cá nhân trước ngày mai.,HEN_CA_NHAN,thứ 2,1701
VAN_PHONG,trao đổi kế hoạch vào chiều mai.,HEN_LICH,chiều mai,1702
TRUONG_HOC,thứ 6 chuẩn bị bài bài tập nhóm.,HOC_TAP,thứ 6,1703
TRUONG_HOC,ngày kia có nộp bài bài tập nhóm.,NOP_BAI,ngày kia,1704
CA_NHAN,đi gặp quà sinh nhật trước ngày mai.,HEN_CA_NHAN,chủ nhật,1705
VAN_PHONG,chủ nhật phải hoàn thành báo cáo tài liệu.,NOP_BAO_CAO,chủ nhật,1706
VAN_PHONG,thứ 3 có soạn email tài liệu.,GUI_EMAIL,thứ 3,1707
CA_NHAN,tối nay nhắc gia đình.,NHAC_VIEC,tối nay,1708
CA_NHAN,thứ 3 phải làm bác sĩ.,NHAC_VIEC,thứ 3,1709
VAN_PHONG,thứ 7 phải trao đổi công việc.,HEN_LICH,thứ 7,1710
VAN_PHONG,gửi báo cáo kế hoạch trước 17h.,NOP_BAO_CAO,chiều mai,1711
VAN_PHONG,ngày mai cập nhật tiến độ dự án.,THEO_DOI_CONG_VIEC,ngày mai,1712
VAN_PHONG,hẹn gặp kế hoạch trước 17h.,HEN_LICH,ngày mai,1713
CA_NHAN,hôm nay phải làm bạn bè.,NHAC_VIEC,hôm nay,1714
VAN_PHONG,gửi báo cáo dự án vào ngày mai.,NOP_BAO_CAO,ngày mai,1715
CA_NHAN,ngày kia nhắc quà sinh nhật.,NHAC_VIEC,ngày kia,1716
CA_NHAN,tối nay đặt mua bác sĩ.,MUA_SAM,tối nay,1717
VAN_PHONG,chủ nhật có trả lời email dự án.,GUI_EMAIL,chủ nhật,1718
CA_NHAN,thứ 7 nhớ quà sinh nhật.,NHAC_VIEC,thứ 7,1719
CA_NHAN,nhắc đồ dùng cá nhân vào ngày kia.,NHAC_VIEC,ngày kia,1720
CA_NHAN,đi mua đồ dùng cá nhân vào chiều mai.,MUA_SAM,chiều mai,1721
VAN_PHONG,nộp báo cáo tài liệu trước 8h.,NOP_BAO_CAO,thứ 2,1722
VAN_PHONG,chiều mai gửi báo cáo công việc.,NOP_BAO_CAO,chiều mai,1723
VAN_PHONG,lịch hẹn tài liệu trước 8h.,HEN_LICH,cuối tuần,1724
TRUONG_HOC,tối nay có nộp bài môn văn.,NOP_BAI,tối nay,1725
TRUONG_HOC,ôn bài môn toán vào hôm nay.,HOC_TAP,hôm nay,1726
CA_NHAN,ngày kia có đặt mua đồ dùng cá nhân.,MUA_SAM,ngày kia,1727
VAN_PHONG,gửi email công việc vào tối nay.,GUI_EMAIL,tối nay,1728
TRUONG_HOC,ngày mai có họp lớp môn văn.,HOP_LOP,ngày mai,1729
VAN_PHONG,cập nhật tiến độ tài liệu vào thứ 6.,THEO_DOI_CONG_VIEC,thứ 6,1730
TRUONG_HOC,thứ 3 ôn bài bài tập nhóm.,HOC_TAP,thứ 3,1731
TRUONG_HOC,chiều mai phải thi giữa kỳ môn tiếng Anh.,THI_CU,chiều mai,1732
CA_NHAN,nhớ quà sinh nhật trong hôm nay.,NHAC_VIEC,ngày kia,1733
TRUONG_HOC,học bài môn lập trình vào tối nay.,HOC_TAP,tối nay,1734
CA_NHAN,thứ 7 phải phải làm bác sĩ.,NHAC_VIEC,thứ 7,1735
CA_NHAN,phải làm bác sĩ vào ngày mai.,NHAC_VIEC,ngày mai,1736
CA_NHAN,hẹn gia đình trước ngày mai.,HEN_CA_NHAN,hôm nay,1737
TRUONG_HOC,thứ 2 có chuẩn bị bài môn văn.,HOC_TAP,thứ 2,1738
VAN_PHONG,thứ 4 có meeting hợp đồng.,HEN_LICH,thứ 4,1739
TRUONG_HOC,thứ 4 phải sinh hoạt lớp môn văn.,HOP_LOP,thứ 4,1740
VAN_PHONG,thứ 6 trả lời email công việc.,GUI_EMAIL,thứ 6,1741
TRUONG_HOC,ôn bài môn tiếng Anh trước cuối tuần.,HOC_TAP,ngày mai,1742
CA_NHAN,ngày mai có phải làm đồ dùng cá nhân.,NHAC_VIEC,ngày mai,1743
CA_NHAN,hôm nay phải mua quà sinh nhật.,MUA_SAM,hôm nay,1744
TRUONG_HOC,ngày kia có sinh hoạt lớp môn văn.,HOP_LOP,ngày kia,1745
TRUONG_HOC,thứ 2 có thi giữa kỳ môn toán.,THI_CU,thứ 2,1746
CA_NHAN,sáng mai phải nhắc bạn bè.,NHAC_VIEC,sáng mai,1747
VAN_PHONG,cập nhật tiến độ kế hoạch vào ngày kia.,THEO_DOI_CONG_VIEC,ngày kia,1748
VAN_PHONG,chủ nhật báo cáo tiến độ tài liệu.,THEO_DOI_CONG_VIEC,chủ nhật,1749
TRUONG_HOC,ôn bài môn tiếng Anh vào hôm nay.,HOC_TAP,hôm nay,1750
VAN_PHONG,gửi email công việc trước cuối tuần.,GUI_EMAIL,sáng mai,1751
CA_NHAN,thứ 4 đi gặp bác sĩ.,HEN_CA_NHAN,thứ 4,1752
VAN_PHONG,chủ nhật phải theo dõi tiến độ kế hoạch.,THEO_DOI_CONG_VIEC,chủ nhật,1753
TRUONG_HOC,nộp bài môn lập trình trong hôm nay.,NOP_BAI,thứ 2,1754
TRUONG_HOC,thứ 3 thi giữa kỳ môn toán.,THI_CU,thứ 3,1755
CA_NHAN,chủ nhật mua quà sinh nhật.,MUA_SAM,chủ nhật,1756
CA_NHAN,ngày mai có nhắc bạn bè.,NHAC_VIEC,ngày mai,1757
TRUONG_HOC,thứ 7 có họp lớp môn toán.,HOP_LOP,thứ 7,1758
